"Time","Power_kW"
2018-08-25 01:13:55,-0.00521666666666667
2018-08-25 01:14:55,-0.00521666666666667
2018-08-25 01:15:55,-0.00521666666666667
2018-08-25 01:16:55,-0.0052
2018-08-25 01:17:55,-0.0052
2018-08-25 01:18:55,-0.00521666666666667
2018-08-25 01:19:55,-0.0052
2018-08-25 01:20:55,-0.0052
2018-08-25 01:21:55,-0.00521666666666667
2018-08-25 01:22:55,-0.00518333333333333
2018-08-25 01:23:55,-0.00523333333333333
2018-08-25 01:24:55,-0.00521666666666667
2018-08-25 01:25:55,-0.00521666666666667
2018-08-25 01:26:55,-0.0052
2018-08-25 01:27:55,-0.00525
2018-08-25 01:28:55,-0.00521666666666667
2018-08-25 01:29:55,-0.00518333333333333
2018-08-25 01:30:55,-0.0052
2018-08-25 01:31:55,-0.00523333333333333
2018-08-25 01:32:55,-0.0052
2018-08-25 01:33:55,-0.00518333333333333
2018-08-25 01:34:55,-0.00515
2018-08-25 01:35:55,-0.0052
2018-08-25 01:36:55,-0.00523333333333333
2018-08-25 01:37:55,-0.00521666666666667
2018-08-25 01:38:55,-0.00521666666666667
2018-08-25 01:39:55,-0.00518333333333333
2018-08-25 01:40:55,-0.00521666666666667
2018-08-25 01:41:55,-0.00521666666666667
2018-08-25 01:42:55,-0.00521666666666667
2018-08-25 01:43:55,-0.00525
2018-08-25 01:44:55,-0.00521666666666667
2018-08-25 01:45:55,-0.00521666666666667
2018-08-25 01:46:55,-0.00523333333333333
2018-08-25 01:47:55,-0.00521666666666667
2018-08-25 01:48:55,-0.0052
2018-08-25 01:49:55,-0.00525
2018-08-25 01:50:55,-0.00521666666666667
2018-08-25 01:51:55,-0.00521666666666667
2018-08-25 01:52:55,-0.0052
2018-08-25 01:53:55,-0.00523333333333333
2018-08-25 01:54:55,-0.00521666666666667
2018-08-25 01:55:55,-0.00523333333333333
2018-08-25 01:56:55,-0.00525
2018-08-25 01:57:55,-0.00525
2018-08-25 01:58:55,-0.00523333333333333
2018-08-25 01:59:55,-0.00526666666666667
2018-08-25 02:00:55,-0.00526666666666667
2018-08-25 02:01:55,-0.00525
2018-08-25 02:02:55,-0.00526666666666667
2018-08-25 02:03:55,-0.00526666666666667
2018-08-25 02:04:55,-0.00526666666666667
2018-08-25 02:05:55,-0.00521666666666667
2018-08-25 02:06:55,-0.00525
2018-08-25 02:07:55,-0.00525
2018-08-25 02:08:55,-0.00526666666666667
2018-08-25 02:09:55,-0.00525
2018-08-25 02:10:55,-0.00526666666666667
2018-08-25 02:11:55,-0.00526666666666667
2018-08-25 02:12:55,-0.00521666666666667
2018-08-25 02:13:55,-0.00523333333333333
2018-08-25 02:14:55,-0.0052
2018-08-25 02:15:55,-0.00521666666666667
2018-08-25 02:16:55,-0.00521666666666667
2018-08-25 02:17:55,-0.0052
2018-08-25 02:18:55,-0.00521666666666667
2018-08-25 02:19:55,-0.00521666666666667
2018-08-25 02:20:55,-0.0052
2018-08-25 02:21:55,-0.00521666666666667
2018-08-25 02:22:55,-0.0052
2018-08-25 02:23:55,-0.0052
2018-08-25 02:24:55,-0.00515
2018-08-25 02:25:55,-0.00515
2018-08-25 02:26:55,-0.00515
2018-08-25 02:27:55,-0.00515
2018-08-25 02:28:55,-0.00518333333333333
2018-08-25 02:29:55,-0.00516666666666667
2018-08-25 02:30:55,-0.0052
2018-08-25 02:31:55,-0.00518333333333333
2018-08-25 02:32:55,-0.00516666666666667
2018-08-25 02:33:55,-0.00516666666666667
2018-08-25 02:34:55,-0.00516666666666667
2018-08-25 02:35:55,-0.00516666666666667
2018-08-25 02:36:55,-0.00516666666666667
2018-08-25 02:37:55,-0.00513333333333333
2018-08-25 02:38:55,-0.00516666666666667
2018-08-25 02:39:55,-0.00518333333333333
2018-08-25 02:40:55,-0.00515
2018-08-25 02:41:55,-0.00515
2018-08-25 02:42:55,-0.00515
2018-08-25 02:43:55,-0.00515
2018-08-25 02:44:55,-0.00515
2018-08-25 02:45:55,-0.00513333333333333
2018-08-25 02:46:55,-0.00513333333333333
2018-08-25 02:47:55,-0.00516666666666667
2018-08-25 02:48:55,-0.00518333333333333
2018-08-25 02:49:55,-0.0052
2018-08-25 02:50:55,-0.00521666666666667
2018-08-25 02:51:55,-0.00521666666666667
2018-08-25 02:52:55,-0.00518333333333333
2018-08-25 02:53:55,-0.0052
2018-08-25 02:54:55,-0.0052
2018-08-25 02:55:55,-0.0052
2018-08-25 02:56:55,-0.0052
2018-08-25 02:57:55,-0.00521666666666667
2018-08-25 02:58:55,-0.0052
2018-08-25 02:59:55,-0.00521666666666667
2018-08-25 03:00:55,-0.00521666666666667
2018-08-25 03:01:55,-0.00518333333333333
2018-08-25 03:02:55,-0.00518333333333333
2018-08-25 03:03:55,-0.00523333333333333
2018-08-25 03:04:55,-0.00521666666666667
2018-08-25 03:05:55,-0.00521666666666667
2018-08-25 03:06:55,-0.0052
2018-08-25 03:07:55,-0.0052
2018-08-25 03:08:55,-0.00521666666666667
2018-08-25 03:09:55,-0.0052
2018-08-25 03:10:55,-0.0052
2018-08-25 03:11:55,-0.0052
2018-08-25 03:12:55,-0.00516666666666667
2018-08-25 03:13:55,-0.00513333333333333
2018-08-25 03:14:55,-0.00515
2018-08-25 03:15:55,-0.00515
2018-08-25 03:16:55,-0.00516666666666667
2018-08-25 03:17:55,-0.00516666666666667
2018-08-25 03:18:55,-0.00516666666666667
2018-08-25 03:19:55,-0.00516666666666667
2018-08-25 03:20:55,-0.00516666666666667
2018-08-25 03:21:55,-0.00516666666666667
2018-08-25 03:22:55,-0.00516666666666667
2018-08-25 03:23:55,-0.00518333333333333
2018-08-25 03:24:55,-0.00518333333333333
2018-08-25 03:25:55,-0.00518333333333333
2018-08-25 03:26:55,-0.00515
2018-08-25 03:27:55,-0.0052
2018-08-25 03:28:55,-0.00515
2018-08-25 03:29:55,-0.00518333333333333
2018-08-25 03:30:55,-0.00516666666666667
2018-08-25 03:31:55,-0.00518333333333333
2018-08-25 03:32:55,-0.00516666666666667
2018-08-25 03:33:55,-0.00516666666666667
2018-08-25 03:34:55,-0.00521666666666667
2018-08-25 03:35:55,-0.00521666666666667
2018-08-25 03:36:55,-0.00521666666666667
2018-08-25 03:37:55,-0.00521666666666667
2018-08-25 03:38:55,-0.00523333333333333
2018-08-25 03:39:55,-0.00521666666666667
2018-08-25 03:40:55,-0.00523333333333333
2018-08-25 03:41:55,-0.00523333333333333
2018-08-25 03:42:55,-0.00521666666666667
2018-08-25 03:43:55,-0.00525
2018-08-25 03:44:55,-0.00523333333333333
2018-08-25 03:45:55,-0.00521666666666667
2018-08-25 03:46:55,-0.00523333333333333
2018-08-25 03:47:55,-0.00521666666666667
2018-08-25 03:48:55,-0.0052
2018-08-25 03:49:55,-0.00523333333333333
2018-08-25 03:50:55,-0.00523333333333333
2018-08-25 03:51:55,-0.00521666666666667
2018-08-25 03:52:55,-0.00523333333333333
2018-08-25 03:53:55,-0.0052
2018-08-25 03:54:55,-0.0052
2018-08-25 03:55:55,-0.0052
2018-08-25 03:56:55,-0.0052
2018-08-25 03:57:55,-0.00521666666666667
2018-08-25 03:58:55,-0.00521666666666667
2018-08-25 03:59:55,-0.00515
2018-08-25 04:00:55,-0.00515
2018-08-25 04:01:55,-0.00516666666666667
2018-08-25 04:02:55,-0.00513333333333333
2018-08-25 04:03:55,-0.00515
2018-08-25 04:04:55,-0.00518333333333333
2018-08-25 04:05:55,-0.00515
2018-08-25 04:06:55,-0.00513333333333333
2018-08-25 04:07:55,-0.00515
2018-08-25 04:08:55,-0.00513333333333333
2018-08-25 04:09:55,-0.00513333333333333
2018-08-25 04:10:55,-0.00515
2018-08-25 04:11:55,-0.00515
2018-08-25 04:12:55,-0.00515
2018-08-25 04:13:55,-0.00513333333333333
2018-08-25 04:14:55,-0.00515
2018-08-25 04:15:55,-0.00515
2018-08-25 04:16:55,-0.00515
2018-08-25 04:17:55,-0.00513333333333333
2018-08-25 04:18:55,-0.00513333333333333
2018-08-25 04:19:55,-0.00515
2018-08-25 04:20:55,-0.00518333333333333
2018-08-25 04:21:55,-0.00518333333333333
2018-08-25 04:22:55,-0.0052
2018-08-25 04:23:55,-0.0052
2018-08-25 04:24:55,-0.00521666666666667
2018-08-25 04:25:55,-0.0052
2018-08-25 04:26:55,-0.0052
2018-08-25 04:27:55,-0.00518333333333333
2018-08-25 04:28:55,-0.00518333333333333
2018-08-25 04:29:55,-0.0052
2018-08-25 04:30:55,-0.0052
2018-08-25 04:31:55,-0.0052
2018-08-25 04:32:55,-0.00521666666666667
2018-08-25 04:33:55,-0.00518333333333333
2018-08-25 04:34:55,-0.0052
2018-08-25 04:35:55,-0.00518333333333333
2018-08-25 04:36:55,-0.00518333333333333
2018-08-25 04:37:55,-0.0052
2018-08-25 04:38:55,-0.00521666666666667
2018-08-25 04:39:55,-0.0052
2018-08-25 04:40:55,-0.00521666666666667
2018-08-25 04:41:55,-0.0052
2018-08-25 04:42:55,-0.00521666666666667
2018-08-25 04:43:55,-0.00518333333333333
2018-08-25 04:44:55,-0.00518333333333333
2018-08-25 04:45:55,-0.00515
2018-08-25 04:46:55,-0.00515
2018-08-25 04:47:55,-0.00515
2018-08-25 04:48:55,-0.0051
2018-08-25 04:49:55,-0.00515
2018-08-25 04:50:55,-0.00515
2018-08-25 04:51:55,-0.00515
2018-08-25 04:52:55,-0.00516666666666667
2018-08-25 04:53:55,-0.00513333333333333
2018-08-25 04:54:55,-0.00515
2018-08-25 04:55:55,-0.00515
2018-08-25 04:56:55,-0.00515
2018-08-25 04:57:55,-0.00516666666666667
2018-08-25 04:58:55,-0.00518333333333333
2018-08-25 04:59:55,-0.00515
2018-08-25 05:00:55,-0.00515
2018-08-25 05:01:55,-0.00516666666666667
2018-08-25 05:02:55,-0.00515
2018-08-25 05:03:55,-0.00515
2018-08-25 05:04:55,-0.00515
2018-08-25 05:05:55,-0.00515
2018-08-25 05:06:55,-0.00513333333333333
2018-08-25 05:07:55,-0.00518333333333333
2018-08-25 05:08:55,-0.00518333333333333
2018-08-25 05:09:55,-0.00516666666666667
2018-08-25 05:10:55,-0.00518333333333333
2018-08-25 05:11:55,-0.00518333333333333
2018-08-25 05:12:55,-0.00516666666666667
2018-08-25 05:13:55,-0.00521666666666667
2018-08-25 05:14:55,-0.00518333333333333
2018-08-25 05:15:55,-0.00518333333333333
2018-08-25 05:16:55,-0.00523333333333333
2018-08-25 05:17:55,-0.00518333333333333
2018-08-25 05:18:55,-0.0052
2018-08-25 05:19:55,-0.00518333333333333
2018-08-25 05:20:55,-0.00518333333333333
2018-08-25 05:21:55,-0.00518333333333333
2018-08-25 05:22:55,-0.00518333333333333
2018-08-25 05:23:55,-0.00518333333333333
2018-08-25 05:24:55,-0.0052
2018-08-25 05:25:55,-0.00518333333333333
2018-08-25 05:26:55,-0.00518333333333333
2018-08-25 05:27:55,-0.00518333333333333
2018-08-25 05:28:55,-0.00518333333333333
2018-08-25 05:29:55,-0.00518333333333333
2018-08-25 05:30:55,-0.0051
2018-08-25 05:31:55,-0.00516666666666667
2018-08-25 05:32:55,-0.00513333333333333
2018-08-25 05:33:55,-0.00513333333333333
2018-08-25 05:34:55,-0.00513333333333333
2018-08-25 05:35:55,-0.00513333333333333
2018-08-25 05:36:55,-0.00515
2018-08-25 05:37:55,-0.00516666666666667
2018-08-25 05:38:55,-0.00515
2018-08-25 05:39:55,-0.00516666666666667
2018-08-25 05:40:55,-0.00513333333333333
2018-08-25 05:41:55,-0.00513333333333333
2018-08-25 05:42:55,-0.00513333333333333
2018-08-25 05:43:55,-0.00513333333333333
2018-08-25 05:44:55,-0.00513333333333333
2018-08-25 05:45:55,-0.00513333333333333
2018-08-25 05:46:55,-0.00513333333333333
2018-08-25 05:47:55,-0.00511666666666667
2018-08-25 05:48:55,-0.00511666666666667
2018-08-25 05:49:55,-0.00511666666666667
2018-08-25 05:50:55,-0.00513333333333333
2018-08-25 05:51:55,-0.00515
2018-08-25 05:52:55,-0.00515
2018-08-25 05:53:55,-0.00515
2018-08-25 05:54:55,-0.00515
2018-08-25 05:55:55,-0.00516666666666667
2018-08-25 05:56:55,-0.00516666666666667
2018-08-25 05:57:55,-0.00515
2018-08-25 05:58:55,-0.00516666666666667
2018-08-25 05:59:55,-0.00518333333333333
2018-08-25 06:00:55,-0.00516666666666667
2018-08-25 06:01:55,-0.00516666666666667
2018-08-25 06:02:55,-0.00516666666666667
2018-08-25 06:03:55,-0.00515
2018-08-25 06:04:55,-0.00518333333333333
2018-08-25 06:05:55,-0.00518333333333333
2018-08-25 06:06:55,-0.00516666666666667
2018-08-25 06:07:55,-0.00516666666666667
2018-08-25 06:08:55,-0.0052
2018-08-25 06:09:55,-0.00516666666666667
2018-08-25 06:10:55,-0.00518333333333333
2018-08-25 06:11:55,-0.00518333333333333
2018-08-25 06:12:55,-0.00518333333333333
2018-08-25 06:13:55,-0.00518333333333333
2018-08-25 06:14:55,-0.00518333333333333
2018-08-25 06:15:55,-0.00518333333333333
2018-08-25 06:16:55,-0.0052
2018-08-25 06:17:55,-0.00515
2018-08-25 06:18:55,-0.00513333333333333
2018-08-25 06:19:55,-0.00513333333333333
2018-08-25 06:20:55,-0.00513333333333333
2018-08-25 06:21:55,-0.00515
2018-08-25 06:22:55,-0.00513333333333333
2018-08-25 06:23:55,-0.00516666666666667
2018-08-25 06:24:55,-0.0052
2018-08-25 06:25:55,-0.00518333333333333
2018-08-25 06:26:55,-0.00515
2018-08-25 06:27:55,-0.0052
2018-08-25 06:28:55,-0.00566666666666667
2018-08-25 06:29:55,-0.01165
2018-08-25 06:30:55,-0.0121
2018-08-25 06:31:55,-0.0114
2018-08-25 06:32:55,-0.01175
2018-08-25 06:33:55,-0.01175
2018-08-25 06:34:55,-0.0117666666666667
2018-08-25 06:35:55,-0.0117666666666667
2018-08-25 06:36:55,-0.01175
2018-08-25 06:37:55,-0.0117666666666667
2018-08-25 06:38:55,-0.0117666666666667
2018-08-25 06:39:55,-0.0117666666666667
2018-08-25 06:40:55,-0.0117666666666667
2018-08-25 06:41:55,-0.0118
2018-08-25 06:42:55,-0.0118
2018-08-25 06:43:55,-0.0121666666666667
2018-08-25 06:44:55,-0.00655
2018-08-25 06:45:55,0.01935
2018-08-25 06:46:55,0.0220833333333333
2018-08-25 06:47:55,0.02605
2018-08-25 06:48:55,0.02975
2018-08-25 06:49:55,0.0355833333333333
2018-08-25 06:50:55,0.0400666666666667
2018-08-25 06:51:55,0.0436833333333333
2018-08-25 06:52:55,0.0472833333333333
2018-08-25 06:53:55,0.0497333333333333
2018-08-25 06:54:55,0.0188
2018-08-25 06:55:55,0.0362833333333333
2018-08-25 06:56:55,0.0535333333333333
2018-08-25 06:57:55,0.0539666666666667
2018-08-25 06:58:55,0.0545
2018-08-25 06:59:55,0.0552166666666667
2018-08-25 07:00:55,0.0566
2018-08-25 07:01:55,0.0592666666666667
2018-08-25 07:02:55,0.0636
2018-08-25 07:03:55,0.06735
2018-08-25 07:04:55,0.0695166666666667
2018-08-25 07:05:55,0.07425
2018-08-25 07:06:55,0.0774666666666667
2018-08-25 07:07:55,0.0802666666666667
2018-08-25 07:08:55,0.0852833333333333
2018-08-25 07:09:55,0.0875
2018-08-25 07:10:55,0.0858333333333333
2018-08-25 07:11:55,0.08315
2018-08-25 07:12:55,0.0821166666666667
2018-08-25 07:13:55,0.0823833333333333
2018-08-25 07:14:55,0.0851833333333333
2018-08-25 07:15:55,0.0911833333333333
2018-08-25 07:16:55,0.102783333333333
2018-08-25 07:17:55,0.11065
2018-08-25 07:18:55,0.118783333333333
2018-08-25 07:19:55,0.118716666666667
2018-08-25 07:20:55,0.11985
2018-08-25 07:21:55,0.117216666666667
2018-08-25 07:22:55,0.114066666666667
2018-08-25 07:23:55,0.113916666666667
2018-08-25 07:24:55,0.112683333333333
2018-08-25 07:25:55,0.115833333333333
2018-08-25 07:26:55,0.124216666666667
2018-08-25 07:27:55,0.136533333333333
2018-08-25 07:28:55,0.1492
2018-08-25 07:29:55,0.156616666666667
2018-08-25 07:30:55,0.162
2018-08-25 07:31:55,0.1709
2018-08-25 07:32:55,0.177466666666667
2018-08-25 07:33:55,0.175166666666667
2018-08-25 07:34:55,0.16665
2018-08-25 07:35:55,0.161216666666667
2018-08-25 07:36:55,0.15675
2018-08-25 07:37:55,0.1622
2018-08-25 07:38:55,0.1687
2018-08-25 07:39:55,0.172883333333333
2018-08-25 07:40:55,0.172883333333333
2018-08-25 07:41:55,0.175033333333333
2018-08-25 07:42:55,0.178783333333333
2018-08-25 07:43:55,0.180233333333333
2018-08-25 07:44:55,0.1829
2018-08-25 07:45:55,0.1855
2018-08-25 07:46:55,0.187116666666667
2018-08-25 07:47:55,0.183583333333333
2018-08-25 07:48:55,0.178366666666667
2018-08-25 07:49:55,0.173316666666667
2018-08-25 07:50:55,0.16945
2018-08-25 07:51:55,0.166883333333333
2018-08-25 07:52:55,0.1654
2018-08-25 07:53:55,0.165633333333333
2018-08-25 07:54:55,0.167933333333333
2018-08-25 07:55:55,0.1744
2018-08-25 07:56:55,0.18425
2018-08-25 07:57:55,0.197816666666667
2018-08-25 07:58:55,0.2156
2018-08-25 07:59:55,0.236216666666667
2018-08-25 08:00:55,0.263883333333333
2018-08-25 08:01:55,0.302083333333333
2018-08-25 08:02:55,0.353233333333333
2018-08-25 08:03:55,0.40155
2018-08-25 08:04:55,0.451833333333333
2018-08-25 08:05:55,0.4618
2018-08-25 08:06:55,0.42615
2018-08-25 08:07:55,0.410966666666667
2018-08-25 08:08:55,0.373966666666667
2018-08-25 08:09:55,0.34325
2018-08-25 08:10:55,0.3344
2018-08-25 08:11:55,0.369333333333333
2018-08-25 08:12:55,0.725016666666667
2018-08-25 08:13:55,1.13575
2018-08-25 08:14:55,1.19388333333333
2018-08-25 08:15:55,1.29888333333333
2018-08-25 08:16:55,1.30893333333333
2018-08-25 08:17:55,1.1523
2018-08-25 08:18:55,0.8932
2018-08-25 08:19:55,0.684983333333333
2018-08-25 08:20:55,0.8041
2018-08-25 08:21:55,1.12088333333333
2018-08-25 08:22:55,0.7388
2018-08-25 08:23:55,0.583033333333333
2018-08-25 08:24:55,0.549216666666667
2018-08-25 08:25:55,0.520533333333333
2018-08-25 08:26:55,0.528383333333333
2018-08-25 08:27:55,0.695116666666667
2018-08-25 08:28:55,0.800516666666667
2018-08-25 08:29:55,0.472266666666667
2018-08-25 08:30:55,0.440483333333333
2018-08-25 08:31:55,0.429383333333333
2018-08-25 08:32:55,0.430233333333333
2018-08-25 08:33:55,0.428483333333333
2018-08-25 08:34:55,0.435733333333333
2018-08-25 08:35:55,0.720683333333333
2018-08-25 08:36:55,0.64835
2018-08-25 08:37:55,0.81515
2018-08-25 08:38:55,1.2705
2018-08-25 08:39:55,0.48745
2018-08-25 08:40:55,0.3979
2018-08-25 08:41:55,0.330983333333333
2018-08-25 08:42:55,0.291333333333333
2018-08-25 08:43:55,0.277966666666667
2018-08-25 08:44:55,0.279516666666667
2018-08-25 08:45:55,0.283683333333333
2018-08-25 08:46:55,0.291133333333333
2018-08-25 08:47:55,0.3053
2018-08-25 08:48:55,0.2946
2018-08-25 08:49:55,0.282816666666667
2018-08-25 08:50:55,0.33395
2018-08-25 08:51:55,0.431
2018-08-25 08:52:55,0.513383333333333
2018-08-25 08:53:55,0.638966666666667
2018-08-25 08:54:55,1.09703333333333
2018-08-25 08:55:55,0.806566666666667
2018-08-25 08:56:55,0.6432
2018-08-25 08:57:55,0.598716666666667
2018-08-25 08:58:55,0.552816666666667
2018-08-25 08:59:55,0.525916666666667
2018-08-25 09:00:55,0.533683333333333
2018-08-25 09:01:55,0.529783333333333
2018-08-25 09:02:55,0.73355
2018-08-25 09:03:55,1.0554
2018-08-25 09:04:55,0.905283333333333
2018-08-25 09:05:55,1.5821
2018-08-25 09:06:55,1.77748333333333
2018-08-25 09:07:55,1.5656
2018-08-25 09:08:55,1.44011666666667
2018-08-25 09:09:55,1.41098333333333
2018-08-25 09:10:55,1.41963333333333
2018-08-25 09:11:55,1.4312
2018-08-25 09:12:55,1.4406
2018-08-25 09:13:55,1.40798333333333
2018-08-25 09:14:55,1.36903333333333
2018-08-25 09:15:55,1.32698333333333
2018-08-25 09:16:55,1.38433333333333
2018-08-25 09:17:55,1.37366666666667
2018-08-25 09:18:55,1.3844
2018-08-25 09:19:55,1.4047
2018-08-25 09:20:55,1.43776666666667
2018-08-25 09:30:55,1.54756666666667
2018-08-25 09:31:55,1.57163333333333
2018-08-25 09:32:55,1.54733333333333
2018-08-25 09:33:55,1.56395
2018-08-25 09:34:55,1.55721666666667
2018-08-25 09:35:55,1.52573333333333
2018-08-25 09:36:55,1.59426666666667
2018-08-25 09:37:55,1.57538333333333
2018-08-25 09:38:55,1.35418333333333
2018-08-25 09:39:55,1.55036666666667
2018-08-25 09:40:55,1.37523333333333
2018-08-25 09:41:55,1.21465
2018-08-25 09:42:55,1.34903333333333
2018-08-25 09:43:55,1.43105
2018-08-25 09:44:55,1.3928
2018-08-25 09:45:55,1.34128333333333
2018-08-25 09:46:55,1.17071666666667
2018-08-25 09:47:55,1.80603333333333
2018-08-25 09:48:55,1.86595
2018-08-25 09:49:55,1.88906666666667
2018-08-25 09:50:55,1.76381666666667
2018-08-25 09:51:55,1.16451666666667
2018-08-25 09:52:55,1.04935
2018-08-25 09:53:55,1.89623333333333
2018-08-25 09:54:55,1.90973333333333
2018-08-25 09:55:55,1.69326666666667
2018-08-25 09:56:55,1.84298333333333
2018-08-25 09:57:55,1.90971666666667
2018-08-25 09:58:55,1.34131666666667
2018-08-25 09:59:55,0.814333333333333
2018-08-25 10:00:55,0.6401
2018-08-25 10:01:55,0.639416666666667
2018-08-25 10:02:55,0.6648
2018-08-25 10:03:55,0.669033333333333
2018-08-25 10:04:55,0.853316666666667
2018-08-25 10:05:55,1.0766
2018-08-25 10:06:55,1.75175
2018-08-25 10:07:55,1.3617
2018-08-25 10:08:55,1.06958333333333
2018-08-25 10:09:55,1.69171666666667
2018-08-25 10:10:55,2.08633333333333
2018-08-25 10:11:55,1.3163
2018-08-25 10:12:55,0.93415
2018-08-25 10:13:55,2.0285
2018-08-25 10:14:55,2.15281666666667
2018-08-25 10:15:55,2.10795
2018-08-25 10:16:55,2.08216666666667
2018-08-25 10:17:55,1.02595
2018-08-25 10:18:55,1.57586666666667
2018-08-25 10:19:55,1.56056666666667
2018-08-25 10:20:55,1.71526666666667
2018-08-25 10:21:55,0.94055
2018-08-25 10:22:55,1.03055
2018-08-25 10:23:55,0.957716666666667
2018-08-25 10:24:55,0.947233333333333
2018-08-25 10:25:55,0.918983333333333
2018-08-25 10:26:55,0.839983333333333
2018-08-25 10:27:55,0.863283333333333
2018-08-25 10:28:55,0.778016666666667
2018-08-25 10:29:55,0.766516666666667
2018-08-25 10:30:55,0.767383333333333
2018-08-25 10:31:55,0.7723
2018-08-25 10:32:55,0.748266666666667
2018-08-25 10:33:55,0.722116666666667
2018-08-25 10:34:55,0.703183333333333
2018-08-25 10:35:55,0.69275
2018-08-25 10:36:55,0.694983333333333
2018-08-25 10:37:55,0.719266666666667
2018-08-25 10:38:55,0.780416666666667
2018-08-25 10:39:55,0.848883333333333
2018-08-25 10:40:55,0.891066666666667
2018-08-25 10:41:55,1.08123333333333
2018-08-25 10:42:55,1.17283333333333
2018-08-25 10:43:55,1.11513333333333
2018-08-25 10:44:55,1.0713
2018-08-25 10:45:55,1.09875
2018-08-25 10:46:55,1.4353
2018-08-25 10:47:55,1.15123333333333
2018-08-25 10:48:55,1.13768333333333
2018-08-25 10:49:55,1.13206666666667
2018-08-25 10:50:55,1.1003
2018-08-25 10:51:55,1.09385
2018-08-25 10:52:55,1.03925
2018-08-25 10:53:55,1.0322
2018-08-25 10:54:55,1.02791666666667
2018-08-25 10:55:55,0.97955
2018-08-25 10:56:55,0.948133333333333
2018-08-25 10:57:55,0.9579
2018-08-25 10:58:55,1.58488333333333
2018-08-25 10:59:55,1.02203333333333
2018-08-25 11:00:55,1.11728333333333
2018-08-25 11:01:55,1.69026666666667
2018-08-25 11:02:55,0.946583333333333
2018-08-25 11:03:55,0.808366666666667
2018-08-25 11:04:55,0.7884
2018-08-25 11:05:55,0.792033333333333
2018-08-25 11:06:55,0.78535
2018-08-25 11:07:55,0.792233333333333
2018-08-25 11:08:55,0.8153
2018-08-25 11:09:55,0.775583333333333
2018-08-25 11:10:55,0.732616666666667
2018-08-25 11:11:55,0.690833333333333
2018-08-25 11:12:55,0.652983333333333
2018-08-25 11:13:55,0.639016666666667
2018-08-25 11:14:55,0.684716666666667
2018-08-25 11:15:55,0.799133333333333
2018-08-25 11:16:55,0.584416666666667
