"Time","Power_kW"
2018-08-25 12:57:55,6586.78456666667
2018-08-25 12:58:55,6591.89045
2018-08-25 12:59:55,6506.14055
2018-08-25 13:00:55,6564.09258333333
2018-08-25 13:01:55,6574.50988333333
2018-08-25 13:02:55,6566.4659
2018-08-25 13:03:55,6579.83798333333
2018-08-25 13:04:55,6535.25098333333
2018-08-25 13:05:55,6559.71936666667
2018-08-25 13:06:55,6556.54885
2018-08-25 13:07:55,6575.37043333333
2018-08-25 13:08:55,6535.74785
2018-08-25 13:09:55,6526.22076666667
2018-08-25 13:10:55,6510.53308333333
2018-08-25 13:11:55,6373.64646666667
2018-08-25 13:12:55,5509.85688333333
2018-08-25 13:13:55,5595.82238333333
2018-08-25 13:14:55,5718.39701666667
2018-08-25 13:15:55,5828.60585
2018-08-25 13:16:55,5942.11986666667
2018-08-25 13:17:55,5938.9003
2018-08-25 13:18:55,5906.3419
2018-08-25 13:19:55,5758.48413333333
2018-08-25 13:20:55,5721.07416666667
2018-08-25 13:21:55,5733.588
2018-08-25 13:22:55,5766.56585
2018-08-25 13:23:55,5857.74618333333
2018-08-25 13:24:55,5937.81386666667
2018-08-25 13:25:55,6215.26611666667
2018-08-25 13:26:55,6403.19428333333
2018-08-25 13:27:55,6471.79296666667
2018-08-25 13:28:55,6536.53003333333
2018-08-25 13:29:55,6565.22576666667
2018-08-25 13:30:55,6597.85235
2018-08-25 13:31:55,6588.64706666667
2018-08-25 13:32:55,6573.9134
2018-08-25 13:33:55,6545.11328333333
2018-08-25 13:34:55,6567.20051666667
2018-08-25 13:35:55,6558.4917
2018-08-25 13:36:55,6555.89901666667
2018-08-25 13:37:55,6561.22675
2018-08-25 13:38:55,6554.93241666667
2018-08-25 13:39:55,6554.80075
2018-08-25 13:40:55,6552.05231666667
2018-08-25 13:41:55,6565.88936666667
2018-08-25 13:42:55,6566.64291666667
2018-08-25 13:43:55,6517.0253
2018-08-25 13:44:55,6493.69045
2018-08-25 13:45:55,6498.79583333333
2018-08-25 13:46:55,6485.0283
2018-08-25 13:47:55,6470.79148333333
2018-08-25 13:48:55,6459.44303333333
2018-08-25 13:49:55,6440.66593333333
2018-08-25 13:50:55,6417.42488333333
2018-08-25 13:51:55,6423.59401666667
2018-08-25 13:52:55,6431.53721666667
2018-08-25 13:53:55,6444.56001666667
2018-08-25 13:54:55,6443.29525
2018-08-25 13:55:55,6443.89803333333
2018-08-25 13:56:55,6418.49528333333
2018-08-25 13:57:55,6434.57186666667
2018-08-25 13:58:55,6408.16356666667
2018-08-25 13:59:55,6375.11826666667
2018-08-25 14:00:55,6339.04585
2018-08-25 14:01:55,6264.19296666667
2018-08-25 14:02:55,6252.11523333333
2018-08-25 14:03:55,6255.8465
2018-08-25 14:04:55,6264.64521666667
2018-08-25 14:05:55,6263.21508333333
2018-08-25 14:06:55,6242.99816666667
2018-08-25 14:07:55,6245.66573333333
2018-08-25 14:08:55,6244.32635
2018-08-25 14:09:55,6212.32553333333
2018-08-25 14:10:55,6272.49731666667
2018-08-25 14:11:55,6189.43498333333
2018-08-25 14:12:55,6189.19333333333
2018-08-25 14:13:55,6162.65615
2018-08-25 14:14:55,6236.09518333333
2018-08-25 14:15:55,6221.65123333333
2018-08-25 14:16:55,6118.28326666667
2018-08-25 14:17:55,6122.2216
2018-08-25 14:18:55,6115.19568333333
2018-08-25 14:19:55,6110.49673333333
2018-08-25 14:20:55,6096.62483333333
2018-08-25 14:21:55,6102.365
2018-08-25 14:22:55,6063.50795
2018-08-25 14:23:55,6071.96108333333
2018-08-25 14:24:55,6041.9801
2018-08-25 14:25:55,6053.1089
2018-08-25 14:26:55,6028.93018333333
2018-08-25 14:27:55,6002.3695
2018-08-25 14:28:55,6001.78605
2018-08-25 14:29:55,6002.29221666667
2018-08-25 14:30:55,5985.24553333333
2018-08-25 14:31:55,5980.30485
2018-08-25 14:32:55,5976.57656666667
2018-08-25 14:33:55,5946.80376666667
2018-08-25 14:34:55,6004.13721666667
2018-08-25 14:35:55,5929.355
2018-08-25 14:36:55,5898.3965
2018-08-25 14:37:55,5884.63993333333
2018-08-25 14:38:55,5864.79643333333
2018-08-25 14:39:55,5846.88453333333
2018-08-25 14:40:55,5825.47835
2018-08-25 14:41:55,5811.56501666667
2018-08-25 14:42:55,5801.53528333333
2018-08-25 14:43:55,5786.18655
2018-08-25 14:44:55,5832.75906666667
2018-08-25 14:45:55,5769.37848333333
2018-08-25 14:46:55,5743.42063333333
2018-08-25 14:47:55,5799.54081666667
2018-08-25 14:48:55,5804.42918333333
2018-08-25 14:49:55,5787.13933333333
2018-08-25 14:50:55,5670.80655
2018-08-25 14:51:55,5636.28251666667
2018-08-25 14:52:55,5600.9264
2018-08-25 14:53:55,5585.31291666667
2018-08-25 14:54:55,5568.76936666667
2018-08-25 14:55:55,5606.73606666667
2018-08-25 14:56:55,5558.57868333333
2018-08-25 14:57:55,5476.1151
2018-08-25 14:58:55,5519.18366666667
2018-08-25 14:59:55,5497.90906666667
2018-08-25 15:00:55,5493.9088
2018-08-25 15:01:55,5478.3759
2018-08-25 15:02:55,5458.52343333333
2018-08-25 15:03:55,5428.59033333333
2018-08-25 15:04:55,5406.4453
2018-08-25 15:05:55,5374.20586666667
2018-08-25 15:06:55,5381.58908333333
2018-08-25 15:07:55,5327.37601666667
2018-08-25 15:08:55,5303.61565
2018-08-25 15:09:55,5294.27045
2018-08-25 15:10:55,5272.28823333333
2018-08-25 15:11:55,5241.87441666667
2018-08-25 15:12:55,5218.51533333333
2018-08-25 15:13:55,5181.0809
2018-08-25 15:14:55,5153.03958333333
2018-08-25 15:15:55,5153.68881666667
2018-08-25 15:16:55,5132.90186666667
2018-08-25 15:17:55,5118.7229
2018-08-25 15:18:55,5098.69161666667
2018-08-25 15:19:55,5074.23338333333
2018-08-25 15:20:55,5021.54816666667
2018-08-25 15:21:55,5013.34765
2018-08-25 15:22:55,4970.34248333333
2018-08-25 15:23:55,4931.42506666667
2018-08-25 15:24:55,4921.77116666667
2018-08-25 15:25:55,4893.67745
2018-08-25 15:26:55,4874.1345
2018-08-25 15:27:55,4849.68611666667
2018-08-25 15:28:55,4819.3816
2018-08-25 15:29:55,4797.09616666667
2018-08-25 15:30:55,4791.60515
2018-08-25 15:31:55,4781.32928333333
2018-08-25 15:32:55,4766.3778
2018-08-25 15:33:55,4739.00523333333
2018-08-25 15:34:55,4458.46605
2018-08-25 15:35:55,4555.20015
2018-08-25 15:36:55,4486.2819
2018-08-25 15:37:55,4399.44203333333
2018-08-25 15:38:55,4479.53278333333
2018-08-25 15:39:55,4249.47423333333
2018-08-25 15:40:55,4264.62678333333
2018-08-25 15:41:55,4313.33248333333
2018-08-25 15:42:55,4490.0942
2018-08-25 15:43:55,4466.64753333333
2018-08-25 15:44:55,4453.09321666667
2018-08-25 15:45:55,4424.3781
2018-08-25 15:46:55,4386.21928333333
2018-08-25 15:47:55,4357.42448333333
2018-08-25 15:48:55,4318.53591666667
2018-08-25 15:49:55,4284.5281
2018-08-25 15:50:55,4261.07458333333
2018-08-25 15:51:55,4232.6872
2018-08-25 15:52:55,4196.84396666667
2018-08-25 15:53:55,4169.88743333333
2018-08-25 15:54:55,4117.1196
2018-08-25 15:55:55,4101.48558333333
2018-08-25 15:56:55,4059.2593
2018-08-25 15:57:55,4038.93278333333
2018-08-25 15:58:55,4007.39108333333
2018-08-25 15:59:55,3980.31806666667
2018-08-25 16:00:55,3942.63621666667
2018-08-25 16:01:55,3913.90598333333
2018-08-25 16:02:55,3883.54535
2018-08-25 16:03:55,3859.64235
2018-08-25 16:04:55,3822.83988333333
2018-08-25 16:05:55,3801.10233333333
2018-08-25 16:06:55,3756.76725
2018-08-25 16:07:55,3720.53605
2018-08-25 16:08:55,3682.90745
2018-08-25 16:09:55,3639.67996666667
2018-08-25 16:10:55,3616.51743333333
2018-08-25 16:11:55,3581.26518333333
2018-08-25 16:12:55,3548.0584
2018-08-25 16:13:55,3514.23263333333
2018-08-25 16:14:55,3482.70203333333
2018-08-25 16:15:55,3444.10208333333
2018-08-25 16:16:55,3425.17445
2018-08-25 16:17:55,3392.70561666667
2018-08-25 16:18:55,3359.5467
